relative_path,classID,label,video
./clips_rd/aloe/aloe_12_27.wav,0,aloe,12
./clips_rd/aloe/aloe_12_28.wav,0,aloe,12
./clips_rd/aloe/aloe_12_29.wav,0,aloe,12
./clips_rd/aloe/aloe_12_30.wav,0,aloe,12
./clips_rd/aloe/aloe_12_31.wav,0,aloe,12
./clips_rd/aloe/aloe_12_32.wav,0,aloe,12
./clips_rd/aloe/aloe_12_33.wav,0,aloe,12
./clips_rd/aloe/aloe_12_34.wav,0,aloe,12
./clips_rd/aloe/aloe_12_35.wav,0,aloe,12
./clips_rd/aloe/aloe_1_01.wav,0,aloe,1
./clips_rd/aloe/aloe_1_02.wav,0,aloe,1
./clips_rd/aloe/aloe_1_03.wav,0,aloe,1
./clips_rd/aloe/aloe_1_04.wav,0,aloe,1
./clips_rd/aloe/aloe_1_05.wav,0,aloe,1
./clips_rd/aloe/aloe_1_06.wav,0,aloe,1
./clips_rd/aloe/aloe_1_07.wav,0,aloe,1
./clips_rd/aloe/aloe_1_08.wav,0,aloe,1
./clips_rd/aloe/aloe_1_09.wav,0,aloe,1
./clips_rd/aloe/aloe_1_10.wav,0,aloe,1
./clips_rd/aloe/aloe_1_11.wav,0,aloe,1
./clips_rd/aloe/aloe_1_12.wav,0,aloe,1
./clips_rd/aloe/aloe_1_13.wav,0,aloe,1
./clips_rd/aloe/aloe_1_14.wav,0,aloe,1
./clips_rd/aloe/aloe_1_15.wav,0,aloe,1
./clips_rd/aloe/aloe_1_16.wav,0,aloe,1
./clips_rd/aloe/aloe_1_17.wav,0,aloe,1
./clips_rd/aloe/aloe_1_18.wav,0,aloe,1
./clips_rd/aloe/aloe_1_19.wav,0,aloe,1
./clips_rd/aloe/aloe_1_20.wav,0,aloe,1
./clips_rd/aloe/aloe_1_21.wav,0,aloe,1
./clips_rd/aloe/aloe_1_22.wav,0,aloe,1
./clips_rd/aloe/aloe_1_23.wav,0,aloe,1
./clips_rd/aloe/aloe_1_24.wav,0,aloe,1
./clips_rd/aloe/aloe_1_25.wav,0,aloe,1
./clips_rd/aloe/aloe_1_26.wav,0,aloe,1
./clips_rd/aloe/aloe_1_27.wav,0,aloe,1
./clips_rd/aloe/aloe_1_28.wav,0,aloe,1
./clips_rd/aloe/aloe_1_29.wav,0,aloe,1
./clips_rd/aloe/aloe_1_30.wav,0,aloe,1
./clips_rd/aloe/aloe_1_31.wav,0,aloe,1
./clips_rd/aloe/aloe_1_32.wav,0,aloe,1
./clips_rd/aloe/aloe_1_33.wav,0,aloe,1
./clips_rd/aloe/aloe_1_34.wav,0,aloe,1
./clips_rd/aloe/aloe_1_35.wav,0,aloe,1
./clips_rd/aloe/aloe_1_36.wav,0,aloe,1
./clips_rd/aloe/aloe_1_37.wav,0,aloe,1
./clips_rd/aloe/aloe_1_38.wav,0,aloe,1
./clips_rd/aloe/aloe_1_39.wav,0,aloe,1
./clips_rd/aloe/aloe_1_40.wav,0,aloe,1
./clips_rd/aloe/aloe_1_41.wav,0,aloe,1
./clips_rd/aloe/aloe_1_42.wav,0,aloe,1
./clips_rd/aloe/aloe_1_43.wav,0,aloe,1
./clips_rd/aloe/aloe_1_44.wav,0,aloe,1
./clips_rd/aloe/aloe_1_45.wav,0,aloe,1
./clips_rd/aloe/aloe_1_46.wav,0,aloe,1
./clips_rd/aloe/aloe_1_47.wav,0,aloe,1
./clips_rd/aloe/aloe_1_48.wav,0,aloe,1
./clips_rd/aloe/aloe_1_49.wav,0,aloe,1
./clips_rd/aloe/aloe_1_50.wav,0,aloe,1
./clips_rd/aloe/aloe_1_51.wav,0,aloe,1
./clips_rd/aloe/aloe_1_52.wav,0,aloe,1
./clips_rd/aloe/aloe_1_53.wav,0,aloe,1
./clips_rd/aloe/aloe_1_54.wav,0,aloe,1
./clips_rd/aloe/aloe_1_55.wav,0,aloe,1
./clips_rd/aloe/aloe_1_56.wav,0,aloe,1
./clips_rd/aloe/aloe_1_57.wav,0,aloe,1
./clips_rd/aloe/aloe_1_58.wav,0,aloe,1
./clips_rd/aloe/aloe_1_59.wav,0,aloe,1
./clips_rd/aloe/aloe_1_60.wav,0,aloe,1
./clips_rd/aloe/aloe_1_61.wav,0,aloe,1
./clips_rd/aloe/aloe_1_62.wav,0,aloe,1
./clips_rd/aloe/aloe_1_63.wav,0,aloe,1
./clips_rd/aloe/aloe_1_64.wav,0,aloe,1
./clips_rd/aloe/aloe_1_65.wav,0,aloe,1
./clips_rd/aloe/aloe_1_66.wav,0,aloe,1
./clips_rd/aloe/aloe_1_67.wav,0,aloe,1
./clips_rd/aloe/aloe_1_68.wav,0,aloe,1
./clips_rd/aloe/aloe_1_69.wav,0,aloe,1
./clips_rd/aloe/aloe_1_70.wav,0,aloe,1
./clips_rd/aloe/aloe_1_71.wav,0,aloe,1
./clips_rd/aloe/aloe_1_72.wav,0,aloe,1
./clips_rd/aloe/aloe_1_73.wav,0,aloe,1
./clips_rd/aloe/aloe_1_74.wav,0,aloe,1
./clips_rd/aloe/aloe_1_75.wav,0,aloe,1
./clips_rd/aloe/aloe_1_76.wav,0,aloe,1
./clips_rd/aloe/aloe_1_77.wav,0,aloe,1
./clips_rd/aloe/aloe_1_78.wav,0,aloe,1
./clips_rd/aloe/aloe_1_79.wav,0,aloe,1
./clips_rd/aloe/aloe_1_80.wav,0,aloe,1
./clips_rd/aloe/aloe_1_81.wav,0,aloe,1
./clips_rd/aloe/aloe_1_82.wav,0,aloe,1
./clips_rd/aloe/aloe_1_83.wav,0,aloe,1
./clips_rd/aloe/aloe_1_84.wav,0,aloe,1
./clips_rd/aloe/aloe_2_01.wav,0,aloe,2
./clips_rd/aloe/aloe_2_02.wav,0,aloe,2
./clips_rd/aloe/aloe_2_03.wav,0,aloe,2
./clips_rd/aloe/aloe_2_04.wav,0,aloe,2
./clips_rd/aloe/aloe_2_05.wav,0,aloe,2
./clips_rd/aloe/aloe_2_06.wav,0,aloe,2
./clips_rd/aloe/aloe_2_07.wav,0,aloe,2
./clips_rd/aloe/aloe_2_08.wav,0,aloe,2
./clips_rd/aloe/aloe_2_09.wav,0,aloe,2
./clips_rd/aloe/aloe_2_10.wav,0,aloe,2
./clips_rd/aloe/aloe_2_11.wav,0,aloe,2
./clips_rd/aloe/aloe_2_12.wav,0,aloe,2
./clips_rd/aloe/aloe_2_13.wav,0,aloe,2
./clips_rd/aloe/aloe_2_14.wav,0,aloe,2
./clips_rd/aloe/aloe_2_15.wav,0,aloe,2
./clips_rd/aloe/aloe_2_16.wav,0,aloe,2
./clips_rd/aloe/aloe_2_17.wav,0,aloe,2
./clips_rd/aloe/aloe_2_18.wav,0,aloe,2
./clips_rd/aloe/aloe_2_19.wav,0,aloe,2
./clips_rd/aloe/aloe_2_20.wav,0,aloe,2
./clips_rd/aloe/aloe_2_21.wav,0,aloe,2
./clips_rd/aloe/aloe_2_22.wav,0,aloe,2
./clips_rd/aloe/aloe_2_23.wav,0,aloe,2
./clips_rd/aloe/aloe_2_24.wav,0,aloe,2
./clips_rd/aloe/aloe_2_25.wav,0,aloe,2
./clips_rd/aloe/aloe_2_26.wav,0,aloe,2
./clips_rd/aloe/aloe_2_27.wav,0,aloe,2
./clips_rd/aloe/aloe_2_28.wav,0,aloe,2
./clips_rd/aloe/aloe_2_29.wav,0,aloe,2
./clips_rd/aloe/aloe_2_30.wav,0,aloe,2
./clips_rd/aloe/aloe_2_31.wav,0,aloe,2
./clips_rd/aloe/aloe_2_32.wav,0,aloe,2
./clips_rd/aloe/aloe_2_33.wav,0,aloe,2
./clips_rd/aloe/aloe_2_34.wav,0,aloe,2
./clips_rd/aloe/aloe_2_35.wav,0,aloe,2
./clips_rd/aloe/aloe_2_36.wav,0,aloe,2
./clips_rd/aloe/aloe_2_37.wav,0,aloe,2
./clips_rd/aloe/aloe_2_38.wav,0,aloe,2
./clips_rd/aloe/aloe_2_39.wav,0,aloe,2
./clips_rd/aloe/aloe_2_40.wav,0,aloe,2
./clips_rd/aloe/aloe_2_41.wav,0,aloe,2
./clips_rd/aloe/aloe_2_42.wav,0,aloe,2
./clips_rd/aloe/aloe_2_43.wav,0,aloe,2
./clips_rd/aloe/aloe_2_44.wav,0,aloe,2
./clips_rd/aloe/aloe_2_45.wav,0,aloe,2
./clips_rd/aloe/aloe_2_46.wav,0,aloe,2
./clips_rd/aloe/aloe_2_47.wav,0,aloe,2
./clips_rd/aloe/aloe_2_48.wav,0,aloe,2
./clips_rd/aloe/aloe_2_49.wav,0,aloe,2
./clips_rd/aloe/aloe_2_50.wav,0,aloe,2
./clips_rd/aloe/aloe_2_51.wav,0,aloe,2
./clips_rd/aloe/aloe_2_52.wav,0,aloe,2
./clips_rd/aloe/aloe_2_53.wav,0,aloe,2
./clips_rd/aloe/aloe_2_54.wav,0,aloe,2
./clips_rd/aloe/aloe_2_55.wav,0,aloe,2
./clips_rd/aloe/aloe_2_56.wav,0,aloe,2
./clips_rd/aloe/aloe_2_57.wav,0,aloe,2
./clips_rd/aloe/aloe_2_58.wav,0,aloe,2
./clips_rd/aloe/aloe_2_59.wav,0,aloe,2
./clips_rd/aloe/aloe_2_60.wav,0,aloe,2
./clips_rd/aloe/aloe_2_61.wav,0,aloe,2
./clips_rd/aloe/aloe_2_62.wav,0,aloe,2
./clips_rd/aloe/aloe_2_63.wav,0,aloe,2
./clips_rd/aloe/aloe_2_64.wav,0,aloe,2
./clips_rd/aloe/aloe_2_65.wav,0,aloe,2
./clips_rd/aloe/aloe_2_66.wav,0,aloe,2
./clips_rd/aloe/aloe_2_67.wav,0,aloe,2
./clips_rd/aloe/aloe_2_68.wav,0,aloe,2
./clips_rd/aloe/aloe_2_69.wav,0,aloe,2
./clips_rd/aloe/aloe_2_70.wav,0,aloe,2
./clips_rd/aloe/aloe_2_71.wav,0,aloe,2
./clips_rd/aloe/aloe_2_72.wav,0,aloe,2
./clips_rd/aloe/aloe_2_73.wav,0,aloe,2
./clips_rd/aloe/aloe_2_74.wav,0,aloe,2
./clips_rd/aloe/aloe_2_75.wav,0,aloe,2
./clips_rd/aloe/aloe_2_76.wav,0,aloe,2
./clips_rd/aloe/aloe_2_77.wav,0,aloe,2
./clips_rd/aloe/aloe_2_78.wav,0,aloe,2
./clips_rd/aloe/aloe_2_79.wav,0,aloe,2
./clips_rd/aloe/aloe_2_80.wav,0,aloe,2
./clips_rd/aloe/aloe_3_01.wav,0,aloe,3
./clips_rd/aloe/aloe_3_02.wav,0,aloe,3
./clips_rd/aloe/aloe_3_03.wav,0,aloe,3
./clips_rd/aloe/aloe_3_04.wav,0,aloe,3
./clips_rd/aloe/aloe_3_05.wav,0,aloe,3
./clips_rd/aloe/aloe_3_06.wav,0,aloe,3
./clips_rd/aloe/aloe_3_07.wav,0,aloe,3
./clips_rd/aloe/aloe_3_08.wav,0,aloe,3
./clips_rd/aloe/aloe_3_09.wav,0,aloe,3
./clips_rd/aloe/aloe_3_10.wav,0,aloe,3
./clips_rd/aloe/aloe_3_11.wav,0,aloe,3
./clips_rd/aloe/aloe_3_12.wav,0,aloe,3
./clips_rd/aloe/aloe_3_13.wav,0,aloe,3
./clips_rd/aloe/aloe_3_14.wav,0,aloe,3
./clips_rd/aloe/aloe_3_15.wav,0,aloe,3
./clips_rd/aloe/aloe_3_16.wav,0,aloe,3
./clips_rd/aloe/aloe_3_17.wav,0,aloe,3
./clips_rd/aloe/aloe_3_18.wav,0,aloe,3
./clips_rd/aloe/aloe_3_19.wav,0,aloe,3
./clips_rd/aloe/aloe_3_20.wav,0,aloe,3
./clips_rd/aloe/aloe_3_21.wav,0,aloe,3
./clips_rd/aloe/aloe_3_22.wav,0,aloe,3
./clips_rd/aloe/aloe_3_23.wav,0,aloe,3
./clips_rd/aloe/aloe_3_24.wav,0,aloe,3
./clips_rd/aloe/aloe_3_25.wav,0,aloe,3
./clips_rd/aloe/aloe_3_26.wav,0,aloe,3
./clips_rd/aloe/aloe_3_27.wav,0,aloe,3
./clips_rd/aloe/aloe_3_28.wav,0,aloe,3
./clips_rd/aloe/aloe_3_29.wav,0,aloe,3
./clips_rd/aloe/aloe_3_30.wav,0,aloe,3
./clips_rd/aloe/aloe_3_31.wav,0,aloe,3
./clips_rd/aloe/aloe_3_32.wav,0,aloe,3
./clips_rd/aloe/aloe_3_33.wav,0,aloe,3
./clips_rd/aloe/aloe_3_34.wav,0,aloe,3
./clips_rd/aloe/aloe_3_35.wav,0,aloe,3
./clips_rd/aloe/aloe_3_36.wav,0,aloe,3
./clips_rd/aloe/aloe_3_37.wav,0,aloe,3
./clips_rd/aloe/aloe_3_38.wav,0,aloe,3
./clips_rd/aloe/aloe_3_39.wav,0,aloe,3
./clips_rd/aloe/aloe_3_40.wav,0,aloe,3
./clips_rd/aloe/aloe_3_41.wav,0,aloe,3
./clips_rd/aloe/aloe_3_42.wav,0,aloe,3
./clips_rd/aloe/aloe_3_43.wav,0,aloe,3
./clips_rd/aloe/aloe_3_44.wav,0,aloe,3
./clips_rd/aloe/aloe_3_45.wav,0,aloe,3
./clips_rd/aloe/aloe_3_46.wav,0,aloe,3
./clips_rd/aloe/aloe_3_47.wav,0,aloe,3
./clips_rd/aloe/aloe_3_48.wav,0,aloe,3
./clips_rd/aloe/aloe_3_49.wav,0,aloe,3
./clips_rd/aloe/aloe_4_01.wav,0,aloe,4
./clips_rd/aloe/aloe_4_02.wav,0,aloe,4
./clips_rd/aloe/aloe_4_03.wav,0,aloe,4
./clips_rd/aloe/aloe_4_04.wav,0,aloe,4
./clips_rd/aloe/aloe_4_05.wav,0,aloe,4
./clips_rd/aloe/aloe_4_06.wav,0,aloe,4
./clips_rd/aloe/aloe_4_07.wav,0,aloe,4
./clips_rd/aloe/aloe_4_08.wav,0,aloe,4
./clips_rd/aloe/aloe_4_09.wav,0,aloe,4
./clips_rd/aloe/aloe_4_10.wav,0,aloe,4
./clips_rd/aloe/aloe_4_11.wav,0,aloe,4
./clips_rd/aloe/aloe_4_12.wav,0,aloe,4
./clips_rd/aloe/aloe_4_13.wav,0,aloe,4
./clips_rd/aloe/aloe_4_14.wav,0,aloe,4
./clips_rd/aloe/aloe_4_15.wav,0,aloe,4
./clips_rd/aloe/aloe_5_01.wav,0,aloe,5
./clips_rd/aloe/aloe_5_02.wav,0,aloe,5
./clips_rd/aloe/aloe_5_03.wav,0,aloe,5
./clips_rd/aloe/aloe_5_04.wav,0,aloe,5
./clips_rd/aloe/aloe_5_05.wav,0,aloe,5
./clips_rd/aloe/aloe_5_06.wav,0,aloe,5
./clips_rd/aloe/aloe_5_07.wav,0,aloe,5
./clips_rd/aloe/aloe_5_08.wav,0,aloe,5
./clips_rd/aloe/aloe_5_09.wav,0,aloe,5
./clips_rd/aloe/aloe_5_10.wav,0,aloe,5
./clips_rd/aloe/aloe_5_11.wav,0,aloe,5
./clips_rd/aloe/aloe_5_12.wav,0,aloe,5
./clips_rd/aloe/aloe_5_13.wav,0,aloe,5
./clips_rd/aloe/aloe_5_14.wav,0,aloe,5
./clips_rd/aloe/aloe_5_15.wav,0,aloe,5
./clips_rd/aloe/aloe_5_16.wav,0,aloe,5
./clips_rd/aloe/aloe_5_17.wav,0,aloe,5
./clips_rd/aloe/aloe_5_18.wav,0,aloe,5
./clips_rd/aloe/aloe_5_19.wav,0,aloe,5
./clips_rd/aloe/aloe_5_20.wav,0,aloe,5
./clips_rd/aloe/aloe_5_21.wav,0,aloe,5
./clips_rd/aloe/aloe_5_22.wav,0,aloe,5
./clips_rd/aloe/aloe_5_23.wav,0,aloe,5
./clips_rd/aloe/aloe_5_24.wav,0,aloe,5
./clips_rd/aloe/aloe_5_25.wav,0,aloe,5
./clips_rd/aloe/aloe_5_26.wav,0,aloe,5
./clips_rd/aloe/aloe_6_01.wav,0,aloe,6
./clips_rd/aloe/aloe_6_02.wav,0,aloe,6
./clips_rd/aloe/aloe_6_03.wav,0,aloe,6
./clips_rd/aloe/aloe_6_04.wav,0,aloe,6
./clips_rd/aloe/aloe_6_05.wav,0,aloe,6
./clips_rd/aloe/aloe_6_06.wav,0,aloe,6
./clips_rd/aloe/aloe_6_07.wav,0,aloe,6
./clips_rd/aloe/aloe_6_08.wav,0,aloe,6
./clips_rd/aloe/aloe_6_09.wav,0,aloe,6
./clips_rd/aloe/aloe_6_10.wav,0,aloe,6
./clips_rd/aloe/aloe_6_11.wav,0,aloe,6
./clips_rd/aloe/aloe_6_12.wav,0,aloe,6
./clips_rd/aloe/aloe_6_13.wav,0,aloe,6
./clips_rd/aloe/aloe_6_14.wav,0,aloe,6
./clips_rd/aloe/aloe_6_15.wav,0,aloe,6
./clips_rd/aloe/aloe_6_16.wav,0,aloe,6
./clips_rd/aloe/aloe_6_17.wav,0,aloe,6
./clips_rd/aloe/aloe_6_18.wav,0,aloe,6
./clips_rd/aloe/aloe_6_19.wav,0,aloe,6
./clips_rd/aloe/aloe_6_20.wav,0,aloe,6
./clips_rd/aloe/aloe_6_21.wav,0,aloe,6
./clips_rd/aloe/aloe_6_22.wav,0,aloe,6
./clips_rd/aloe/aloe_6_23.wav,0,aloe,6
./clips_rd/aloe/aloe_6_24.wav,0,aloe,6
./clips_rd/aloe/aloe_6_25.wav,0,aloe,6
./clips_rd/aloe/aloe_6_26.wav,0,aloe,6
./clips_rd/aloe/aloe_6_27.wav,0,aloe,6
./clips_rd/aloe/aloe_6_28.wav,0,aloe,6
./clips_rd/aloe/aloe_6_29.wav,0,aloe,6
./clips_rd/aloe/aloe_6_30.wav,0,aloe,6
./clips_rd/aloe/aloe_6_31.wav,0,aloe,6
./clips_rd/aloe/aloe_6_32.wav,0,aloe,6
./clips_rd/aloe/aloe_6_33.wav,0,aloe,6
./clips_rd/aloe/aloe_6_34.wav,0,aloe,6
./clips_rd/aloe/aloe_6_35.wav,0,aloe,6
./clips_rd/aloe/aloe_6_36.wav,0,aloe,6
./clips_rd/aloe/aloe_6_37.wav,0,aloe,6
./clips_rd/aloe/aloe_6_38.wav,0,aloe,6
./clips_rd/aloe/aloe_6_39.wav,0,aloe,6
./clips_rd/aloe/aloe_6_40.wav,0,aloe,6
./clips_rd/aloe/aloe_6_41.wav,0,aloe,6
./clips_rd/aloe/aloe_6_42.wav,0,aloe,6
./clips_rd/aloe/aloe_6_43.wav,0,aloe,6
./clips_rd/aloe/aloe_6_44.wav,0,aloe,6
./clips_rd/aloe/aloe_6_45.wav,0,aloe,6
./clips_rd/aloe/aloe_6_46.wav,0,aloe,6
./clips_rd/aloe/aloe_6_47.wav,0,aloe,6
./clips_rd/aloe/aloe_6_48.wav,0,aloe,6
./clips_rd/aloe/aloe_6_49.wav,0,aloe,6
./clips_rd/aloe/aloe_6_50.wav,0,aloe,6
./clips_rd/aloe/aloe_6_51.wav,0,aloe,6
./clips_rd/aloe/aloe_6_52.wav,0,aloe,6
./clips_rd/aloe/aloe_6_53.wav,0,aloe,6
./clips_rd/aloe/aloe_6_54.wav,0,aloe,6
./clips_rd/aloe/aloe_6_55.wav,0,aloe,6
./clips_rd/aloe/aloe_6_56.wav,0,aloe,6
./clips_rd/aloe/aloe_6_57.wav,0,aloe,6
./clips_rd/aloe/aloe_6_58.wav,0,aloe,6
./clips_rd/aloe/aloe_6_59.wav,0,aloe,6
./clips_rd/aloe/aloe_7_01.wav,0,aloe,7
./clips_rd/aloe/aloe_7_02.wav,0,aloe,7
./clips_rd/aloe/aloe_7_03.wav,0,aloe,7
./clips_rd/aloe/aloe_7_04.wav,0,aloe,7
./clips_rd/aloe/aloe_7_05.wav,0,aloe,7
./clips_rd/aloe/aloe_7_06.wav,0,aloe,7
./clips_rd/aloe/aloe_7_07.wav,0,aloe,7
./clips_rd/aloe/aloe_7_08.wav,0,aloe,7
./clips_rd/aloe/aloe_7_09.wav,0,aloe,7
./clips_rd/aloe/aloe_7_10.wav,0,aloe,7
./clips_rd/aloe/aloe_7_11.wav,0,aloe,7
./clips_rd/aloe/aloe_7_12.wav,0,aloe,7
./clips_rd/aloe/aloe_7_13.wav,0,aloe,7
./clips_rd/aloe/aloe_7_14.wav,0,aloe,7
./clips_rd/aloe/aloe_7_15.wav,0,aloe,7
./clips_rd/aloe/aloe_7_16.wav,0,aloe,7
./clips_rd/aloe/aloe_7_17.wav,0,aloe,7
./clips_rd/aloe/aloe_7_18.wav,0,aloe,7
./clips_rd/aloe/aloe_7_19.wav,0,aloe,7
./clips_rd/aloe/aloe_7_20.wav,0,aloe,7
./clips_rd/aloe/aloe_7_21.wav,0,aloe,7
./clips_rd/aloe/aloe_7_22.wav,0,aloe,7
./clips_rd/aloe/aloe_7_23.wav,0,aloe,7
./clips_rd/aloe/aloe_7_24.wav,0,aloe,7
./clips_rd/aloe/aloe_7_25.wav,0,aloe,7
./clips_rd/aloe/aloe_7_26.wav,0,aloe,7
./clips_rd/aloe/aloe_7_27.wav,0,aloe,7
./clips_rd/aloe/aloe_7_28.wav,0,aloe,7
./clips_rd/aloe/aloe_7_29.wav,0,aloe,7
./clips_rd/aloe/aloe_7_30.wav,0,aloe,7
./clips_rd/aloe/aloe_7_31.wav,0,aloe,7
./clips_rd/aloe/aloe_7_32.wav,0,aloe,7
./clips_rd/aloe/aloe_7_33.wav,0,aloe,7
./clips_rd/aloe/aloe_7_34.wav,0,aloe,7
./clips_rd/aloe/aloe_7_35.wav,0,aloe,7
./clips_rd/aloe/aloe_7_36.wav,0,aloe,7
./clips_rd/aloe/aloe_7_37.wav,0,aloe,7
./clips_rd/aloe/aloe_7_38.wav,0,aloe,7
./clips_rd/aloe/aloe_7_39.wav,0,aloe,7
./clips_rd/aloe/aloe_7_40.wav,0,aloe,7
./clips_rd/aloe/aloe_7_41.wav,0,aloe,7
./clips_rd/aloe/aloe_7_42.wav,0,aloe,7
./clips_rd/aloe/aloe_7_43.wav,0,aloe,7
./clips_rd/aloe/aloe_7_44.wav,0,aloe,7
./clips_rd/aloe/aloe_7_45.wav,0,aloe,7
./clips_rd/aloe/aloe_7_46.wav,0,aloe,7
./clips_rd/aloe/aloe_7_47.wav,0,aloe,7
./clips_rd/aloe/aloe_7_48.wav,0,aloe,7
./clips_rd/aloe/aloe_7_49.wav,0,aloe,7
./clips_rd/aloe/aloe_7_50.wav,0,aloe,7
./clips_rd/aloe/aloe_7_51.wav,0,aloe,7
./clips_rd/aloe/aloe_7_52.wav,0,aloe,7
./clips_rd/aloe/aloe_7_53.wav,0,aloe,7
./clips_rd/aloe/aloe_7_54.wav,0,aloe,7
./clips_rd/aloe/aloe_7_55.wav,0,aloe,7
./clips_rd/aloe/aloe_7_56.wav,0,aloe,7
./clips_rd/aloe/aloe_7_57.wav,0,aloe,7
./clips_rd/aloe/aloe_7_58.wav,0,aloe,7
./clips_rd/aloe/aloe_8_01.wav,0,aloe,8
./clips_rd/aloe/aloe_8_02.wav,0,aloe,8
./clips_rd/aloe/aloe_8_03.wav,0,aloe,8
./clips_rd/aloe/aloe_8_04.wav,0,aloe,8
./clips_rd/aloe/aloe_8_05.wav,0,aloe,8
./clips_rd/aloe/aloe_8_06.wav,0,aloe,8
./clips_rd/aloe/aloe_8_07.wav,0,aloe,8
./clips_rd/aloe/aloe_8_08.wav,0,aloe,8
./clips_rd/aloe/aloe_8_09.wav,0,aloe,8
./clips_rd/aloe/aloe_8_10.wav,0,aloe,8
./clips_rd/aloe/aloe_8_11.wav,0,aloe,8
./clips_rd/aloe/aloe_8_12.wav,0,aloe,8
./clips_rd/aloe/aloe_8_13.wav,0,aloe,8
./clips_rd/aloe/aloe_8_14.wav,0,aloe,8
./clips_rd/aloe/aloe_8_15.wav,0,aloe,8
./clips_rd/aloe/aloe_8_16.wav,0,aloe,8
./clips_rd/aloe/aloe_8_17.wav,0,aloe,8
./clips_rd/aloe/aloe_8_18.wav,0,aloe,8
./clips_rd/aloe/aloe_8_19.wav,0,aloe,8
./clips_rd/aloe/aloe_8_20.wav,0,aloe,8
./clips_rd/aloe/aloe_8_21.wav,0,aloe,8
./clips_rd/aloe/aloe_8_22.wav,0,aloe,8
./clips_rd/aloe/aloe_8_23.wav,0,aloe,8
./clips_rd/aloe/aloe_8_24.wav,0,aloe,8
./clips_rd/aloe/aloe_8_25.wav,0,aloe,8
./clips_rd/aloe/aloe_8_26.wav,0,aloe,8
./clips_rd/aloe/aloe_8_27.wav,0,aloe,8
./clips_rd/aloe/aloe_8_28.wav,0,aloe,8
./clips_rd/aloe/aloe_8_29.wav,0,aloe,8
